Internal_ID,MBLU,Block,Lot,Unit,Location,Primary_Use,Bldg_,Stories,Living_AreaGBA,Heat_Type_Desc,Line_
2772,    109,     20,      0,       ,103 MILL ST,1010,1,1,2089,Hot Water,1
2775,    109,     19,      0,       ,93 MILL ST,1010,1,1.5,3845,Hot Water,1
2776,    109,     23,      0,       ,21 JENKINS RD ,1010,1,1.75,2088,Hot Water,1
2777,    109,     22,      0,       ,5 JENKINS RD,1010,1,1,1428,Hot Water,1
2778,    109,     21,      0,       ,113 MILL ST,1010,1,1.5,1792,Hot Water,1
2779,    109,     28,      0,       ,104 MILL ST,1010,1,2,2726,Hot Water,1
2780,    109,     29,      0,       ,96 MILL ST,1010,1,1.75,3721,Hot Water,1
2781,    109,     30,      0,       ,90 MILL ST,1010,1,1,1100,Hot Water,1
2782,    109,     31,      0,       ,52 MILL ST ,1010,1,1.75,1999,Hot Water,1
2785,    109,     32,      0,       ,38 MILL ST,1010,1,2,2368,Hot Water,1
2786,    109,     33,      0,       ,3 WESTBROOK LN,1010,1,2,2968,Hot Water,1
2787,    109,     37,      0,       ,20 WESTBROOK LN ,1010,1,1.75,3580,Hot Water,1
2789,    109,     36,      0,       ,26 WESTBROOK LN,1010,1,2.75,3686,Hot Water,1
2790,    109,     35,      0,       ,25 WESTBROOK LN,1010,1,2,2915,Hot Water,1
2791,    108,     25,      0,       ,44 FARMERS ROW ,0101,1,2.5,8691,Forced Air-Duc,1
2795,    108,     24,      0,       ,46 LONG HILL RD ,1050,1,2.5,6598,Hot Water,1
2796,    108,     26,      0,       ,24 FARMERS ROW ,1010,1,2,2910,Hot Water,1
2798,    106,      2,      0,       ,216 WEST MAIN ST,1010,1,2,1344,Hot Water,1
2800,    211,     49,      0,       ,276 WEST MAIN ST,1010,1,1,1280,Hot Water,1
2801,    106,      1,      0,       ,220 WEST MAIN ST,1010,1,1.75,1804,Hot Water,1
2802,    211,     50,      0,       ,242 WEST MAIN ST,1010,1,1,1812,Hot Water,1
2803,    211,     51,      0,       ,228 WEST MAIN ST,1010,1,1,1920,Hot Water,1
2804,    211,     53,      0,       ,257 WEST MAIN ST,1010,1,2,2998,Forced Air-Duc,1
2805,    211,     58,      0,       ,73 HILL RD,1010,1,2,1832,Hot Water,1
2806,    211,     66,      0,       ,121 HILL RD,1010,1,2,1960,Hot Water,1
2807,    211,     67,      0,       ,127 HILL RD,1010,1,2,1777,Hot Water,1
2808,    211,     68,      0,       ,133 HILL RD,1010,1,2,1800,Hot Water,1
2809,    211,     69,      0,       ,137 HILL RD,1010,1,2,2018,Hot Water,1
2810,    211,     70,      0,       ,141 HILL RD,1010,1,2,1800,Hot Water,1
2811,    211,     71,      0,       ,147 HILL RD,1010,1,2,1816,Forced Air-Duc,1
2812,    211,     72,      0,       ,149 HILL RD,1010,1,1.75,1210,Forced Air-Duc,1
2813,    211,     73,      0,       ,151 HILL RD,1010,1,2,1814,Forced Air-Duc,1
2814,    211,     57,      0,       ,69 HILL RD,1010,1,2,1808,Hot Water,1
2815,    211,     59,      0,       ,79 HILL RD,1010,1,2,2184,Hot Water,1
2816,    211,     60,      0,       ,81 HILL RD,1010,1,1,1608,Forced Air-Duc,1
2817,    211,     61,      0,       ,95 HILL RD,1010,1,2,1568,Forced Air-Duc,1
2818,    211,     62,      0,       ,99 HILL RD,1010,1,1,1319,Hot Water,1
2819,    211,     63,      0,       ,103 HILL RD,1010,1,2,1536,Hot Water,1
2820,    211,     64,      0,       ,109 HILL RD,1010,1,2,1896,Hot Water,1
2821,    211,     65,      0,       ,117 HILL RD,1010,1,2,2136,Hot Water,1
2823,    211,     56,      0,       ,45 HILL RD,1040,1,1.5,3675,Hot Water,1
2824,    105,      1,      0,       ,173 HILL RD,1010,1,2,2484,Forced Air-Duc,1
2825,    211,     55,      0,       ,347 WEST MAIN ST,1010,1,1.75,1804,Forced Air-Duc,1
2826,    211,     19,      0,       ,302 WEST MAIN ST,1010,1,1,1138,Hot Water,1
2827,    211,     18,      0,       ,312 WEST MAIN ST #A & B,1040,1,2,2434,Hot Water,1
2828,    211,     16,      0,       ,28 TOWN FOREST RD,1010,1,1.75,2150,Hot Water,1
2829,    211,     21,      0,       ,65 WHARTON ROW,1010,1,2,4391,Forced Air-Duc,1
2830,    211,     30,      0,       ,139 WHARTON ROW,1010,1,2,3684,Forced Air-Duc,1
2831,    211,     31,      0,       ,141 WHARTON ROW,1010,1,2,3962,Hot Air-no Duc,1
2832,    211,     32,      0,       ,145 WHARTON ROW,1010,1,2.75,4746,Forced Air-Duc,1
2833,    210,      1,      0,       ,151 WHARTON ROW,1010,1,2,4310,Forced Air-Duc,1
2834,    210,      2,      0,       ,159 WHARTON ROW,1010,1,2,3682,Forced Air-Duc,1
2835,    210,      3,      0,       ,161 WHARTON ROW ,1010,1,2,4444,Forced Air-Duc,1
2836,    211,     42,      0,       ,165 WHARTON ROW,1010,1,2,3108,Forced Air-Duc,1
2837,    211,     43,      0,       ,167 WHARTON ROW,1010,1,2,2934,Forced Air-Duc,1
2838,    211,     44,      0,       ,171 WHARTON ROW,1010,1,2,5103,Forced Air-Duc,1
2839,    211,     45,      0,       ,86 WHARTON ROW,1010,1,2,3461,Forced Air-Duc,1
2840,    211,     22,      0,       ,79 WHARTON ROW,1010,1,2,3070,Forced Air-Duc,1
2841,    211,     46,      0,       ,78 WHARTON ROW,1010,1,2,3514,Forced Air-Duc,1
2842,    211,     47,      0,       ,68 WHARTON ROW,1010,1,2,4036,Forced Air-Duc,1
2843,    211,     48,      0,       ,62 WHARTON ROW,1010,1,2,5015,Forced Air-Duc,1
2844,    211,     37,      0,       ,180 WHARTON ROW,1010,1,2,3330,Forced Air-Duc,1
2845,    211,     36,      0,       ,116 WHARTON ROW,1010,1,2,4924,Forced Air-Duc,1
2846,    211,     35,      0,       ,122 WHARTON ROW,1010,1,2,5023,Forced Air-Duc,1
2847,    211,     34,      0,       ,138 WHARTON ROW ,1010,1,2,3641,Forced Air-Duc,1
2848,    211,     33,      0,       ,150 WHARTON ROW,1010,1,2,3742,Hot Air-no Duc,1
2849,    211,     41,      0,       ,160 WHARTON ROW,1010,1,2,4052,Forced Air-Duc,1
2850,    211,     39,      0,       ,168 WHARTON ROW,1010,1,2.75,5088,Forced Air-Duc,1
2851,    211,     23,      0,       ,85 WHARTON ROW,1010,1,2,3990,Forced Air-Duc,1
2852,    211,     38,      0,       ,170 WHARTON ROW ,1010,1,2,3078,Forced Air-Duc,1
2853,    211,     24,      0,       ,91 WHARTON ROW,1010,1,2,3899,Forced Air-Duc,1
2854,    211,     25,      0,       ,99 WHARTON ROW ,1010,1,2,2947,Forced Air-Duc,1
2855,    211,     26,      0,       ,111 WHARTON ROW ,1010,1,2,6703,Forced Air-Duc,1
2856,    211,     27,      0,       ,115 WHARTON ROW,1010,1,2,3771,Forced Air-Duc,1
2857,    211,     28,      0,       ,121 WHARTON ROW,1010,1,2,3706,Forced Air-Duc,1
2858,    211,     29,      0,       ,129 WHARTON ROW,1010,1,2,3423,Forced Air-Duc,1
2860,    211,     16,      1,       ,21 WHARTON ROW,1010,1,2,3564,Forced Air-Duc,1
2862,    211,     15,      0,       ,36 TOWN FOREST RD,1010,1,1,2309,Hot Water,1
2863,    211,     17,      0,       ,22 TOWN FOREST RD,1010,1,2,3176,Steam,1
2864,    211,      3,      0,       ,360 WEST MAIN ST,1010,1,1.75,1591,Hot Water,1
2865,    211,      4,      0,       ,356 WEST MAIN ST,1010,1,2,3694,Forced Air-Duc,1
2867,    211,      6,      0,       ,344 WEST MAIN ST,1010,1,1,2008,Forced Air-Duc,1
2869,    211,      8,      0,       ,334 WEST MAIN ST,1010,1,1.75,1591,Hot Water,1
2870,    211,      9,      0,       ,328 WEST MAIN ST ,1010,1,1,948,Forced Air-Duc,1
2871,    211,     10,      0,       ,9 TOWN FOREST RD,1010,1,1.75,1899,Hot Water,1
2872,    211,     11,      0,       ,19 TOWN FOREST RD,1010,1,1,1809,Electr Basebrd,1
2873,    211,     13,      0,       ,35 TOWN FOREST RD,1010,1,2,3309,Forced Air-Duc,1
2874,    211,     14,      0,       ,47 TOWN FOREST RD,1010,1,1.75,2293,Forced Air-Duc,1
2875,    211,     12,      0,       ,25 TOWN FOREST RD ,1010,1,2,4618,Hot Water,1
2876,    211,      2,      0,       ,366 WEST MAIN ST,1010,1,2,2016,Hot Water,1
2877,    211,      1,      0,       ,382 WEST MAIN ST ,1040,1,1,1859,Floor Furnace,1
2883,    211,     40,      0,       ,93 TOWN FOREST RD,1010,1,1.75,3595,Steam,1
2885,    108,     11,      0,       ,76 FARMERS ROW,1010,1,2,7132,Forced Air-Duc,1
2885,    108,     11,      0,       ,76 FARMERS ROW,1010,2,2,2230,Forced Air-Duc,1
2886,    108,     12,      0,       ,37 LONG HILL RD,1010,1,2,3677,Forced Air-Duc,1
2887,    218,      4,      0,       ,151 LONG HILL RD,1010,1,1,1952,Forced Air-Duc,1
2889,    108,     10,      0,       ,90 FARMERS ROW,1090,1,2,4731,Hot Water,1
2889,    108,     10,      0,       ,90 FARMERS ROW,1090,2,1,1051,Hot Water,1
2891,    108,     17,      0,       ,63 LONG HILL RD,1010,1,1.5,4754,Forced Air-Duc,1
2892,    108,     22,      0,       ,97 LONG HILL RD,1010,1,1.75,2218,Hot Water,1
2893,    108,     23,      0,       ,107 LONG HILL RD,1010,1,2,1946,Hot Water,1
2894,    108,     16,      0,       ,61 LONG HILL RD,1010,1,1,1520,Hot Water,1
2895,    108,     20,      0,       ,79 LONG HILL RD,1010,1,1,1472,Hot Water,1
2896,    108,     19,      0,       ,57 LONG HILL RD,1010,1,1.75,2885,Hot Water,1
2897,    108,     18,      0,       ,59 LONG HILL RD ,0101,1,1,3860,Hot Water,1
2898,    108,     21,      0,       ,87 LONG HILL RD,1010,1,2,2112,Hot Water,1
2899,    108,     13,      0,       ,49 LONG HILL RD,1010,1,1.75,2080,Hot Water,1
2902,    107,     17,      0,       ,112 FARMERS ROW,1010,1,2,4734,Hot Water,1
2903,    107,     16,      0,       ,182 FARMERS ROW,9410,1,2,4815,Hot Water,1
2906,    107,     15,      0,       ,154 FARMERS ROW,9410,1,2,3994,Hot Water,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,1,2,3432,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,13,2,2200,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,16,2,2637,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,17,2,1650,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,18,2,2556,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,19,2,4524,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,21,2.5,5090,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,22,2,2182,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,23,1,3675,Forced Air-Duc,1
2914,    219,      9,      0,       ,282 FARMERS ROW,9410,24,1.75,2500,Forced Air-Duc,1
2915,    212,     23,      0,       ,152 HILL RD,1010,1,1.75,4153,Forced Air-Duc,1
2916,    211,     74,      0,       ,134 HILL RD,1010,1,2,3061,Forced Air-Duc,1
2917,    211,     75,      0,       ,128 HILL RD,1010,1,1,1032,Forced Air-Duc,1
2920,    211,     83,      0,       ,54 HILL RD ,0101,1,2,3960,Forced Air-Duc,1
2922,    211,     76,      0,       ,120 HILL RD,1010,1,2,2434,Hot Water,1
2923,    211,     77,      0,       ,110 HILL RD,1010,1,2,2235,Forced Air-Duc,1
2924,    211,     78,      0,       ,104 HILL RD,1010,1,2,2304,Forced Air-Duc,1
2925,    211,     79,      0,       ,98 HILL RD,1010,1,2,2932,Hot Water,1
2926,    211,     80,      0,       ,90 HILL RD,1010,1,2,2080,Hot Water,1
2927,    211,     81,      0,       ,80 HILL RD,1010,1,2.75,2424,Forced Air-Duc,1
2928,    211,     82,      0,       ,72 HILL RD ,1040,1,2,2400,Hot Water,1
2930,    109,     43,      0,       ,108 PLEASANT ST ,1010,1,2,6436,Forced Air-Duc,1
2930,    109,     43,      0,       ,108 PLEASANT ST ,1010,2,1.5,1872,Forced Air-Duc,1
2937,    112,     11,      0,       ,35 PLEASANT ST,1010,1,1.75,1436,Forced Air-Duc,1
2938,    112,     13,      0,       ,43 PLEASANT ST,1010,1,1.75,1764,Forced Air-Duc,1
2939,    112,     12,      0,       ,39 PLEASANT ST ,1010,1,1.75,1274,Forced Air-Duc,1
2940,    112,     10,      0,       ,29 PLEASANT ST,1040,1,2,3206,Steam,1
2941,    112,      9,      0,       ,14 ADAMS AVE,1010,1,2,2698,Steam,1
2942,    113,     89,      0,       ,22 ADAMS AVE,1010,1,2,1578,Steam,1
2944,    112,      7,      0,       ,13 PLEASANT ST ,1040,1,2,3474,Steam,1
2945,    112,      8,      0,       ,17 ADAMS AVE,1010,1,1,2316,Hot Water,1
2947,    109,     45,      0,       ,96 PLEASANT ST ,1010,1,2,2715,Hot Water,1
2949,    112,      6,      0,       ,219 MAIN ST,1010,1,2,2968,Steam,1
2950,    112,      5,      0,       ,217 MAIN ST,1010,1,2,3280,Steam,1
2951,    112,      4,      0,       ,215 MAIN ST,1040,1,2,2965,Hot Water,1
2955,    113,     78,      0,       ,30 COURT ST,1010,1,2,1828,Forced Air-Duc,1
2956,    109,     46,      0,       ,88 PLEASANT ST ,1050,1,2,4867,Hot Water,1
2957,    109,     39,      0,       ,65 WEST ST,1010,1,2,1980,Forced Air-Duc,1
2958,    113,     79,      0,       ,26 COURT ST,1010,1,2,2388,Forced Air-Duc,1
2959,    113,     80,      0,       ,20 COURT ST,1040,1,2,2528,Steam,1
2960,    113,     81,      0,       ,16 COURT ST,1010,1,1.75,1653,Hot Water,1
2961,    113,     82,      0,       ,12 COURT ST ,1010,1,1.75,1758,Steam,1
2962,    112,      3,      0,       ,209 MAIN ST,1010,1,2.5,3319,Hot Water,1
2963,    112,      2,      0,       ,205-207 MAIN ST ,0130,1,2,4495,Hot Water,1
2965,    113,     73,      0,       ,31 COURT ST,1040,1,2.5,3422,Forced Air-Duc,1
2967,    113,     74,      0,       ,39 COURT ST ,1010,1,2,2624,Hot Water,1
2968,    109,     47,      0,       ,82 PLEASANT ST,0311,1,2,4448,Hot Water,1
2969,    113,     72,      0,       ,25 COURT ST,1010,1,2,2072,Hot Water,1
2970,    113,     71,      0,       ,21 COURT ST,1050,1,2,3902,Hot Water,1
2971,    113,     70,      0,       ,19 COURT ST,1010,1,1.5,1623,Hot Water,1
2973,    113,     68,      0,       ,11 COURT ST,1010,1,2,2076,Hot Water,1
2974,    113,     67,      0,       ,7 COURT ST,1010,1,1.5,1196,Forced Air-Duc,1
2975,    113,     66,      0,       ,197 MAIN ST,1040,1,2,2366,Steam,1
2977,    113,     64,      0,       ,187 MAIN ST,1010,1,1.75,1712,Hot Water,1
2978,    113,     63,      0,       ,179 MAIN ST,1010,1,2,4771,Hot Water,1
2980,    113,     57,      0,       ,28 STATION AVE ,0311,1,2,5532,Hot Water,1
2981,    109,     48,      0,       ,76 PLEASANT ST,1040,1,2,4216,Hot Water,1
2982,    113,     58,      0,       ,22 STATION AVE,1040,1,2,3117,Steam,1
2990,    113,     50,      0,       ,17 STATION AVE,1010,1,2,1809,Forced Air-Duc,1
2991,    112,     18,      0,       ,68 PLEASANT ST,1010,1,2,2152,Forced Air-Duc,1
2992,    113,     49,      0,       ,11 STATION AVE,1010,1,1.75,1478,Hot Water,1
2997,    113,     45,      0,       ,155-157 MAIN ST ,0311,1,2,1545,Hot Water,1
2998,    113,     44,      0,       ,153 MAIN ST,1010,1,2,1920,Hot Water,1
3001,    109,     51,      0,       ,45 WEST ST ,1010,1,1.5,2285,Hot Water,1
3010,    113,     34,      0,       ,26 BROADMEADOW RD,1010,1,1,1211,Steam,1
3011,    113,     35,      0,       ,22-24 BROADMEADOW RD,1040,1,2,2109,Forced Air-Duc,1
3012,    113,     36,      0,       ,20 BROADMEADOW RD ,1010,1,1.75,1750,Hot Water,1
3013,    113,     37,      0,       ,18 BROADMEADOW RD,1010,1,1.75,1608,Hot Water,1
3014,    113,     38,      0,       ,16 BROADMEADOW RD,1010,1,1.75,2411,Forced Air-Duc,1
3015,    113,     40,      0,       ,117 MAIN ST ,0130,1,3,6341,Hot Water,1
3018,    112,     95,      0,       ,"214 MAIN ST #A,B,C",0311,1,2,3601,Hot Water,1
3020,    112,     96,      0,       ,208 MAIN ST,1010,1,2,4409,Steam,1
3024,    112,    130,      1,       ,36 WILLOWDALE RD,1040,1,2.5,3383,Forced Air-Duc,1
3025,    112,    129,      0,       ,38 WILLOWDALE RD ,1010,1,1.75,1084,Forced Air-Duc,1
3026,    112,    128,      0,       ,40 WILLOWDALE RD,1010,1,1.5,979,Hot Water,1
3027,    112,    127,      0,       ,42 WILLOWDALE RD,1010,1,1.75,1656,Forced Air-Duc,1
3028,    112,    126,      0,       ,44 WILLOWDALE RD,1010,1,2,2428,Hot Air-no Duc,1
3029,    112,    125,      0,       ,46 WILLOWDALE RD,1010,1,1.75,2152,Forced Air-Duc,1
3030,    112,    124,      0,       ,54 WILLOWDALE RD,1010,1,2,1898,Forced Air-Duc,1
3032,    112,    133,      0,       ,24 HOLLIS ST,1040,1,2,2496,Hot Water,1
3033,    112,    134,      0,       ,20 HOLLIS ST ,1010,1,2,2406,Steam,1
3034,    112,    135,      0,       ,16 HOLLIS ST,0311,1,2,4558,Hot Water,1
3045,    112,    145,      0,       ,28 MAYFIELD DR,1010,1,1,2016,Forced Air-Duc,1
3046,    112,    138,      0,       ,41 MAYFIELD DR,1010,1,1,1320,Hot Water,1
3047,    112,    144,      0,       ,40 MAYFIELD DR,1010,1,1.75,2746,Hot Water,1
3048,    112,    139,      0,       ,49 MAYFIELD DR,1010,1,2,3091,Forced Air-Duc,1
3049,    112,    143,      0,       ,50 MAYFIELD DR,1010,1,1,1348,Hot Water,1
3050,    112,    140,      0,       ,59 MAYFIELD DR,1010,1,2,3204,Forced Air-Duc,1
3051,    112,    142,      0,       ,60 MAYFIELD DR,1010,1,2,5200,Radiant,1
3053,    113,      2,      0,       ,176 MAIN ST,1010,1,2,4337,Hot Water,1
3054,    113,      3,      0,       ,172 MAIN ST,0130,1,2,4786,Hot Water,1
3055,    113,      4,      0,       ,164 MAIN ST,1010,1,2,4266,Forced Air-Duc,1
3056,    113,      5,      0,       ,154 MAIN ST,1010,1,2,4819,Radiant,1
3057,    112,     24,      0,       ,29 WHITING AVE,1010,1,2,2616,Hot Water,1
3063,    113,     11,      0,       ,11 LOWELL RD ,1110,1,3,7500,Forced Air-Duc,1
3065,    116,      3,      0,       ,55 LOWELL RD,0311,1,2,3736,Steam,1
3066,    116,      2,      0,       ,35 LOWELL RD,1010,1,1.75,1464,Hot Water,1
3067,    109,     53,      0,       ,42 FAIRVIEW AVE,1010,1,1,3150,Hot Water,1
3070,    112,     64,      0,       ,305 MAIN ST,1010,1,1,1144,Hot Water,1
3072,    112,     65,      0,       ,13 FAIRVIEW AVE,1010,1,1,2624,Hot Water,1
3073,    109,     49,      0,       ,19 FAIRVIEW AVE,1040,1,1.75,1685,Hot Water,1
3074,    109,     54,      0,       ,34 FAIRVIEW AVE,1010,1,1.75,2171,Hot Water,1
3075,    109,     55,      0,       ,26 FAIRVIEW AVE ,1040,1,2,3306,Hot Water,1
3077,    116,      5,      0,       ,145 LOWELL RD,1040,1,1.75,3970,Hot Water,1
3078,    116,      4,      0,       ,143 LOWELL RD,1010,1,2,2290,Forced Air-Duc,1
3081,    224,     21,      0,       ,284 MARTINS POND RD,0101,1,2,3855,Hot Water,1
3082,    233,    108,      0,       ,28 SHATTUCK ST,1010,1,1.75,1937,Hot Water,1
3083,    233,    110,      0,       ,282 MARTINS POND RD,1010,1,2,2324,Forced Air-Duc,1
3084,    224,     22,      0,       ,242 MARTINS POND RD,1010,1,2,2378,Forced Air-Duc,1
3085,    233,    109,      0,       ,16 SHATTUCK ST,1010,1,2,1976,Electr Basebrd,1
3087,    116,      6,      0,       ,171 LOWELL RD,0130,1,2,2450,Steam,1
3088,    116,      8,      0,       ,154 LOWELL RD,1010,1,1.75,2462,Hot Water,1
3089,    116,      7,      0,       ,172 LOWELL RD,1010,1,1,1940,Hot Water,1
3091,    234,     76,      0,       ,204 LOWELL RD,1010,1,1.5,1374,Forced Air-Duc,1
3092,    108,      9,      0,       ,93 FARMERS ROW ,1010,1,2,4208,Forced Air-Duc,1
3093,    107,      1,      0,       ,111 FARMERS ROW ,1010,1,2,4114,Forced Air-Duc,1
3095,    108,      7,      0,       ,161 BROADMEADOW RD,1010,1,2,3970,Forced Air-Duc,1
3096,    108,      6,      0,       ,151 BROADMEADOW RD,1010,1,2,3985,Forced Air-Duc,1
3097,    113,     27,      0,       ,137 BROADMEADOW RD ,1010,1,2,3320,Forced Air-Duc,1
3098,    113,     24,      0,       ,127 BROADMEADOW RD,1010,1,2.5,4713,Hot Air-no Duc,1
3099,    108,      8,      0,       ,169 BROADMEADOW RD ,1010,1,1.75,1636,Hot Water,1
3101,    113,     26,      0,       ,117 BROADMEADOW RD,1010,1,1.5,2857,Steam,1
3102,    113,     25,      0,       ,107 BROADMEADOW RD,1010,1,1.75,1938,Hot Water,1
3103,    112,     23,      0,       ,21 WHITING AVE,1010,1,2,2031,Hot Water,1
3104,    107,      2,      0,       ,123 FARMERS ROW ,1010,1,2,3310,Hot Water,1
3105,    107,      6,      0,       ,9 HIGLEY ST,1010,1,1,3350,Hot Water,1
3106,    107,      4,      0,       ,125 FARMERS ROW,1010,1,1,1775,Forced Air-Duc,1
3107,    107,      5,      0,       ,133 FARMERS ROW,1010,1,2.5,3908,Forced Air-Duc,1
3110,    107,      7,      0,       ,17 HIGLEY ST,1010,1,1.5,2528,Hot Water,1
3112,    107,     13,      0,       ,24 HIGLEY ST,1010,1,1.75,2317,Hot Water,1
3114,    107,     14,      0,       ,20 HIGLEY ST,1010,1,1.75,1581,Hot Water,1
3115,    107,      9,      0,       ,31-33 HIGLEY ST,1040,1,2,2584,Hot Water,1
3116,    107,     10,      0,       ,35 HIGLEY ST,9410,1,1,956,Hot Water,1
3121,    107,     11,      0,       ,64 HIGLEY ST,9410,1,2,2112,Forced Air-Duc,1
3121,    107,     11,      0,       ,64 HIGLEY ST,9410,2,1.75,2844,Forced Air-Duc,1
3121,    107,     11,      0,       ,64 HIGLEY ST,9410,3,2,2781,Forced Air-Duc,1
3123,    219,      1,      0,       ,47 PEABODY ST,9410,1,2,4702,Hot Water,1
3124,    112,     22,      0,       ,15 WHITING AVE,1010,1,1,1684,Hot Water,1
3125,    222,     60,      0,       ,90 HIGLEY ST,9410,1,1,1167,Hot Water,1
3126,    222,     59,      0,       ,69 PEABODY ST,9410,1,1.75,1421,Hot Water,1
3130,    113,     22,      0,       ,17 BROADMEADOW RD,1010,1,2,1472,Hot Water,1
3131,    113,     21,      0,       ,13 BROADMEADOW RD,1010,1,1,2069,Floor Furnace,1
3132,    112,     21,      0,       ,50 PLEASANT ST #A & B,1010,1,2,3306,Hot Water,1
3133,    113,     20,      0,       ,113 MAIN ST,0130,1,3,5364,Steam,1
3137,    113,     16,      0,       ,95 MAIN ST,1010,1,1.75,3040,Hot Water,1
3139,    113,     15,      0,       ,85 MAIN ST,9410,1,2,3352,Forced Air-Duc,1
3140,    113,     14,      0,       ,79 MAIN ST,9410,1,2.5,4808,Forced Air-Duc,1
3141,    113,     13,      0,       ,71 MAIN ST,1010,1,2.5,2639,Forced Air-Duc,1
3143,    114,     17,      0,       ,53 MAIN ST,9410,1,1.5,1702,Forced Air-Duc,1
3143,    114,     17,      0,       ,53 MAIN ST,9410,2,2,4184,None,1
3144,    112,     19,      0,       ,58 PLEASANT ST,1010,1,2,1665,Forced Air-Duc,1
3146,    114,     16,      0,       ,43 MAIN ST ,1010,1,2,3148,Hot Water,1
3150,    114,     11,      0,       ,24 OLD AYER RD,1010,1,2,3027,Hot Water,1
3151,    114,     10,      0,       ,30 OLD AYER RD,1010,1,1.75,2546,Hot Water,1
3152,    114,     12,      0,       ,14 OLD AYER RD,9410,1,2,2050,Hot Water,1
3152,    114,     12,      0,       ,14 OLD AYER RD,9410,2,1,1470,Forced Air-Duc,1
3154,    114,     15,      0,       ,27 MAIN ST,1010,1,1.75,1876,Hot Water,1
3155,    114,     14,      0,       ,2 OLD AYER RD,1010,1,2.5,4006,Hot Water,1
3156,    114,      9,      0,       ,44 OLD AYER RD,1010,1,2,4788,Forced Air-Duc,1
3157,    114,      8,      0,       ,54 OLD AYER RD,1010,1,1.75,1814,Hot Water,1
3158,    222,     70,      0,       ,78 OLD AYER RD,1010,1,2,3498,Steam,1
3161,    222,     67,      0,       ,135 PEABODY ST,1010,1,2,2700,Hot Water,1
3162,    222,     68,      0,       ,147 PEABODY ST,1010,1,2,2250,Hot Water,1
3163,    222,     63,      0,       ,125 PEABODY ST,1010,1,1.75,2009,Hot Water,1
3164,    222,     66,      0,       ,14 TEMPLE DR,1010,1,1,2588,Hot Water,1
3165,    222,     64,      0,       ,13 TEMPLE DR,1010,1,1,1774,Electr Basebrd,1
3166,    222,     65,      0,       ,21 TEMPLE DR ,1010,1,2,2026,Hot Water,1
3167,    114,      7,      0,       ,30 TEMPLE DR,1010,1,1,1711,Hot Water,1
3168,    114,      5,      0,       ,27 TEMPLE DR,1010,1,1.75,2027,Hot Water,1
3171,    112,     20,      0,       ,54 PLEASANT ST,1010,1,2,2070,Forced Air-Duc,1
3172,    116,     11,   3172,       ,3 POWDERHOUSE RD,9601,1,2,2958,Forced Air-Duc,1
3174,    116,     12,      0,       ,86 MAIN ST,9411,3,2,4554,Hot Water,1
3174,    116,     12,      0,       ,86 MAIN ST,9411,4,2,4190,Forced Air-Duc,1
3174,    116,     12,      0,       ,86 MAIN ST,9411,5,2,3086,Forced Air-Duc,1
3182,    112,     56,      0,       ,29 WEST ST,1050,1,2,2014,Forced Air-Duc,1
3184,    116,      9,      0,       ,92 LOWELL RD,9410,1,1.75,1831,Forced Air-Duc,1
3185,    115,      1,      0,       ,36 MAIN ST,9410,1,2,5396,Steam,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,1,1.75,1814,Hot Water,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,2,1.75,1814,Hot Water,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,3,1.75,1814,Hot Water,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,4,1.75,1814,Hot Water,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,9,2,6924,Forced Air-Duc,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,15,2,3492,Forced Air-Duc,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,16,2,3534,Hot Water,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,17,1,1470,Forced Air-Duc,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,18,1,1554,Forced Air-Duc,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,19,2,1568,Forced Air-Duc,1
3186,    116,     10,      0,       ,ACADEMY DR,9410,20,2,1568,Forced Air-Duc,1
3187,    115,      2,      0,       ,14 MAIN ST,9601,1,2,5378,Forced Air-Duc,1
3187,    115,      2,      0,       ,14 MAIN ST,9601,2,1.75,1814,Hot Water,1
3188,    115,      4,      0,       ,29 BOSTON RD,1010,1,2,3238,Hot Water,1
3189,    115,      3,      0,       ,21 BOSTON RD,1010,1,2,3665,Hot Water,1
3191,    115,     16,      0,       ,73 FAIRWAY DR,9410,1,1.75,5535,Forced Air-Duc,1
3192,    112,     54,      0,       ,15 WEST ST,1010,1,2,1625,Hot Water,1
