Town	Use code	Description	Stories	Stories_Desc	Style	Style Description	Living Area	Heat fuel	Fuel Description	Heat type	Type description
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	884	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	884	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	884	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	886	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	888	2	Oil	3	Hot Air-no Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	888	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	888	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	888	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	888	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	892	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	896	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	897	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	898	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	899	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	900	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	900	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	900	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	900	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	901	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	904	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	904	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	905	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	905	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	906	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	908	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	911	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	3	Hot Air-no Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	912	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	914	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	916	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	919	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	921	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	922	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	923	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	923	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	925	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	925	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	925	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	926	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	928	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	934	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	934	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	936	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	938	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	938	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	940	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	946	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	949	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	950	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	951	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	952	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	952	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	954	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	958	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	959	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	960	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	962	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	962	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	962	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	966	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	966	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	966	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	966	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	968	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	968	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	970	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	970	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	971	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	972	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	974	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	975	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	975	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	975	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	977	3	Gas	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	978	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	980	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	980	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	980	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	980	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	980	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	981	7	Propane	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	982	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	982	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	982	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	3	Hot Air-no Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	984	7	Propane	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	987	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	988	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	989	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	992	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	992	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	992	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	995	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	996	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	996	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	998	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	999	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1000	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1000	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1000	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1000	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1001	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1001	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1002	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1002	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1004	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1004	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1005	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	3	Hot Air-no Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1008	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1012	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1014	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1014	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1014	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1015	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1015	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1015	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1018	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1018	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1018	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1022	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1024	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1024	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1025	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1025	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1025	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1025	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1025	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1025	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1026	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1027	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1028	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1029	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1030	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1030	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1030	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1032	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1032	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1032	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1032	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1032	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1034	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1034	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1035	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1035	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1035	4	Electric	7	Radiant-Elec.
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1036	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1036	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1036	3	Gas	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1038	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1038	4	Electric	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1040	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1043	2	Oil	6	Steam
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1046	2	Oil	4	Forced Air-Duc
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1046	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1049	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
Holden	1010	Single Fam  MDL-01	1	1 Story	1	Ranch	1050	2	Oil	5	Hot Water
