076-143                       	457	FRINGE-CBD                              	60	NORTHEND ST                            	          	CITY OF PEABODY                         	CARROLL SCHOOL                          	24 LOWELL ST                                                                                                                          	PEABODY                                 	MA	01960     	"Improved, Education                     "	                 	           	                                        	          	4674500	13089100	17763600	     	7.9	87788	SCHOOL                                  	                                        	87788	1	1	03                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	3904	2003	                                        	          	                                        	R1A     	 	03                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	YES
076-178                       	458	FRINGE-CBD                              	10	MARGIN ST                              	          	PLOUMIS NICK M & MARIA TRS              	10 MARGIN STREET REALTY TRUST           	28 MEDFORD ST                                                                                                                         	MALDEN                                  	MA	02148     	Eating And Drinking Establishments      	                 	1-Oct-94	LAND + BLDG                             	190000	279500	67000	346500	     	0.1336	1259	RESTAURANT                              	                                        	1259	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1950	                                        	          	                                        	R1A     	 	10	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
076-185                       	9760	PERIMITER-CBD                           	40	DRISCOLL ST                            	          	DUNAJSKI THEODORE B JR TRUSTEE          	GENEVIEVE TRUST                         	28 BUXTON LN                                                                                                                          	PEABODY                                 	MA	01960     	Multiple Use - Primarily Residential    	                 	1-Nov-85	LAND + BLDG                             	83500	292900	123100	416000	     	0.1896	1847	MIXED RESIDENTIAL/COMMERCIAL            	                                        	1847	1	1	02                                      	                                        	3	1	1	          	HW/STEAM                                	                                        	                                        	544	1880	                                        	2	                                        	R1A     	 	02                                      	0	                                        	   	   	   	YES	   	   	   	   	   	   	YES	   	   
076-191                       	459	FRINGE-CBD                              	61	NORTHEND ST                            	          	PORTUGESE BENEFIT SOCIETY               	OUR LADY OF HELP                        	61 NORTHEND ST                                                                                                                        	PEABODY                                 	MA	01960     	Fraternal Organizations                 	                 	           	                                        	          	270400	20100	290500	     	0.0955	4410	SOCIAL/FRATERNAL HALL                   	                                        	4410	1	1	01                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	2100	1900	                                        	          	                                        	R1A     	 	01                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	   	   	   
076-219                       	461	FRINGE-CBD                              	10	COLLINS ST                             	          	CLUB LIUZ CAMOES INSTITUTION I          	OF PEABODY                              	10 COLLINS ST                                                                                                                         	PEABODY                                 	MA	01960     	Fraternal Organizations                 	                 	           	                                        	          	305700	512500	818200	     	0.2428	9296	SOCIAL/FRATERNAL HALL                   	                                        	9296	1	1	02                                      	                                        	          	          	          	          	HEAT PUMP                               	                                        	                                        	          	1940	                                        	          	                                        	R1A     	 	02                                      	1	                                        	   	   	   	YES	   	   	   	   	   	YES	YES	   	   
076-224                       	462	PERIMITER-CBD                           	70	TREMONT ST                             	          	70 TREMONT STREET LLC                   	                                        	70 TREMONT ST                                                                                                                         	PEABODY                                 	MA	01960     	Multiple Use - Primarily Commercial     	39240/158        	30-Nov-20	LAND + BLDG                             	500000	267400	247500	514900	     	0.0832	4368	MIXED RESIDENTIAL/COMMERCIAL            	                                        	4368	1	1	02                                      	                                        	2	          	          	          	NONE                                    	                                        	                                        	1448	1950	                                        	1	                                        	R1A     	 	03                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	   	   	   
076-235                       	464	PERIMITER-CBD                           	86	TREMONT ST                             	          	BERMAN LISA                             	                                        	86 TREMONT ST                                                                                                                         	PEABODY                                 	MA	01960     	Small Retail And Service Stores Under 10	35807/67         	19-Apr-17	LAND + BLDG                             	210000	261300	21400	282700	     	0.0577	3520	RETAIL SINGLE OCCUP                     	                                        	3520	1	1	01                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	1760	1940	                                        	          	                                        	R1A     	 	06                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	   	   	   
076-246                       	9822	PERIMITER-CBD                           	88	TREMONT ST                             	          	GRAZIANI PETER E TRUSTEE                	88 TREMONT REALTY TRUST                 	149 MAIN ST - UNIT A                                                                                                                  	PEABODY                                 	MA	01960     	Multiple Use - Primarily Residential    	40821/200        	28-Mar-22	LAND + BLDG                             	1	288200	349800	638000	     	0.1697	2475	MIXED RESIDENTIAL/COMMERCIAL            	                                        	2475	1	2	02                                      	                                        	6	2	          	          	HW/STEAM                                	                                        	                                        	825	1910	                                        	2	                                        	BN      	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	YES	   	   
076-246                       	9822	PERIMITER-CBD                           	88	TREMONT ST                             	          	GRAZIANI PETER E TRUSTEE                	88 TREMONT REALTY TRUST                 	149 MAIN ST - UNIT A                                                                                                                  	PEABODY                                 	MA	01960     	Multiple Use - Primarily Residential    	40821/200        	28-Mar-22	LAND + BLDG                             	1	288200	349800	638000	     	0.1697	468	RETAIL SINGLE OCCUP                     	                                        	468	2	2	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1920	                                        	2	                                        	BN      	 	02                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	   	   	   
076-263                       	466	DWNTN-MAIN ST NORTH                     	96	TREMONT ST (A)                         	          	CITY OF PEABODY                         	FIRE STATION                            	24 LOWELL ST                                                                                                                          	PEABODY                                 	MA	01960     	Improved - Selectman/City Council       	                 	           	                                        	          	212400	215600	428000	     	0.1511	4200	POLICE/FIRE STATIONS                    	                                        	4200	1	1	02                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	1400	1889	                                        	          	                                        	BN      	 	02                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
076-264                       	9845	PERIMITER-CBD                           	98	TREMONT ST                             	          	GARCIA DIANE M                          	                                        	20 MT CARMEL RD                                                                                                                       	DANVERS                                 	MA	01923     	Multiple Use - Primarily Residential    	                 	           	                                        	          	273300	357700	631000	     	0.1076	4567	MIXED RESIDENTIAL/COMMERCIAL            	                                        	4567	1	1	03                                      	                                        	7	3	          	          	HOT AIR                                 	                                        	                                        	955	1900	                                        	3	                                        	R1A     	 	02                                      	1	                                        	YES	   	   	   	   	   	   	   	   	   	YES	   	   
076-399                       	468	PERIMITER-CBD                           	1	UPTON ST                               	          	FERRAGAMO PAUL & DAVID TRS              	WEBSTER ST BLDG RLTY NOM TRUST          	20 WEBSTER ST                                                                                                                         	PEABODY                                 	MA	01960     	Manufacturing Facilities                	34735/414        	25-Feb-16	LAND ONLY                               	1	635700	33100	668800	     	1.2445	71340	MFG/MILL                                	                                        	71340	1	1	02                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1900	                                        	          	                                        	IL      	 	01                                      	0	                                        	   	   	   	   	   	   	   	   	YES	   	YES	   	   
076-400                       	469	PERIMITER-CBD                           	20	WEBSTER ST                             	          	FERRAGAMO PAUL & DAVID TRS              	WEBSTER ST BLDG RLTY NOM TRUST          	20 WEBSTER ST                                                                                                                         	PEABODY                                 	MA	01960     	Manufacturing Facilities                	                 	           	                                        	          	741500	692900	1434400	     	1.06	89180	MFG/MILL                                	                                        	89180	1	1	07                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1900	                                        	          	                                        	IL      	 	01                                      	0	                                        	   	   	YES	   	   	   	   	   	YES	   	YES	   	   
076-401                       	470	PERIMITER-CBD                           	2	WEBSTER ST                             	          	FERRAGAMO PAUL & DAVID TRS              	WEBSTER ST BLDG RLTY NOM TRUST          	20 WEBSTER ST                                                                                                                         	PEABODY                                 	MA	01960     	Manufacturing Facilities                	                 	           	                                        	          	359800	101500	461300	     	0.3961	4608	MFG/PROCESSING                          	                                        	4608	1	1	01                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1900	                                        	          	                                        	IL      	 	01                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
076-402                       	                              	PERIMITER-CBD                           	49	TREMONT ST                             	          	49 TREMONT STREET LLC                   	                                        	49 TREMONT ST                                                                                                                         	PEABODY                                 	MA	01960     	Automotive Vehicles Sales & Services    	39994/177        	18-Jun-21	LAND ONLY                               	350000	417200	513800	931000	     	0.496	4400	OFFICE/WAREHOUSE                        	                                        	4400	1	1	02                                      	                                        	          	          	          	          	NONE                                    	                                        	                                        	          	2022	                                        	          	                                        	GB      	 	03                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	   	   	   
078-001                       	471	SPOT(RES) WEST/SOUTH                    	0	LAKE ST                                	          	ENDICOTT ASSOCIATION                    	PURITAN LAWN CEMETARY                   	185 LAKE ST                                                                                                                           	PEABODY                                 	MA	01960     	Cemetaries                              	                 	           	                                        	          	13339400	1837800	15177200	     	68.9	18000	AUTO SERVICE GARAGE                     	                                        	18000	1	2	02                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1998	                                        	          	                                        	R1      	 	02                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
078-001                       	471	SPOT(RES) WEST/SOUTH                    	0	LAKE ST                                	          	ENDICOTT ASSOCIATION                    	PURITAN LAWN CEMETARY                   	185 LAKE ST                                                                                                                           	PEABODY                                 	MA	01960     	Cemetaries                              	                 	           	                                        	          	13339400	1837800	15177200	     	68.9	3970	MFG/PROCESSING                          	                                        	3970	2	2	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	2003	                                        	          	                                        	R1      	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	   	   	   
078-001A                      	472	SPOT(RES) WEST/SOUTH                    	185	LAKE ST                                	          	ENDICOTT ASSOCIATES LTD                 	                                        	185 LAKE ST                                                                                                                           	PEABODY                                 	MA	01960     	General Office                          	                 	           	                                        	          	1149000	242500	1391500	     	9.5	8696	OFFICE BLDG L/R 1-4S                    	                                        	8696	1	3	03                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	2176	1882	                                        	          	                                        	BR1     	 	02                                      	1	                                        	   	   	   	YES	   	   	   	   	   	YES	   	   	   
078-001A                      	472	SPOT(RES) WEST/SOUTH                    	185	LAKE ST                                	          	ENDICOTT ASSOCIATES LTD                 	                                        	185 LAKE ST                                                                                                                           	PEABODY                                 	MA	01960     	General Office                          	                 	           	                                        	          	1149000	242500	1391500	     	9.5	3264	OFFICE BLDG L/R 1-4S                    	                                        	3264	2	3	01                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	          	1882	                                        	          	                                        	BR1     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	YES	   	   
078-001A                      	472	SPOT(RES) WEST/SOUTH                    	185	LAKE ST                                	          	ENDICOTT ASSOCIATES LTD                 	                                        	185 LAKE ST                                                                                                                           	PEABODY                                 	MA	01960     	General Office                          	                 	           	                                        	          	1149000	242500	1391500	     	9.5	6912	OFFICE BLDG L/R 1-4S                    	                                        	6912	3	3	02                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	3456	1882	                                        	          	                                        	BR1     	 	02                                      	1	YES                                     	YES	   	   	   	   	   	   	   	   	YES	   	   	   
078-014A                      	473	SPOT(RES) WEST/SOUTH                    	200	LAKE ST                                	          	CONESTOGA CORPORATION                   	                                        	185 LAKE ST                                                                                                                           	PEABODY                                 	MA	01960     	General Office                          	                 	1-Dec-94	LAND + BLDG                             	200000	683200	407800	1091000	     	0.9587	14572	OFFICE BLDG L/R 1-4S                    	                                        	14572	1	1	02                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1975	                                        	          	                                        	BR1     	 	02                                      	1	                                        	   	   	   	   	   	   	   	   	   	YES	YES	   	   
078-015                       	474	NEWBURY ST(RT1)-GOOD                    	43	NEWBURY ST                             	          	MCR PEABODY LLC                         	                                        	1503 LBJ FWY - SUITE 300                                                                                                              	DALLAS                                  	TX	75234	Hotels                                  	37968/240        	25-Oct-19	LAND + BLDG                             	16150000	4511800	9835200	14347000	     	6.27	98734	HOTEL                                   	                                        	98734	1	1	06                                      	                                        	          	          	          	          	ELECTRIC                                	                                        	                                        	          	2002	                                        	164	                                        	BR1     	 	01                                      	2	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
078-015A                      	475	NEWBURY ST(RT1)-GOOD                    	47	NEWBURY ST                             	          	ALFE PETER TRUSTEE                      	47 NEWBURY WORLD RLTY TRST              	ONE NICHOLS LN EXT                                                                                                                    	LYNNFIELD                               	MA	01940     	Small Retail And Service Stores Under 10	31911/196        	13-Nov-12	LAND ONLY                               	862500	1176400	2077800	3254200	     	1.45	29920	RETAIL MULTI OCCUP                      	                                        	29920	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	14960	2013	                                        	          	                                        	BR1     	 	12	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
078-016                       	477	NEWBURY ST(RT1)-GOOD                    	55	NEWBURY ST                             	          	GGM ENTERPRISES LLC                     	                                        	12 LEITNER WAY                                                                                                                        	MIDDLETON                               	MA	01949     	Eating And Drinking Establishments      	41612/515        	14-Jun-23	LAND + BLDG                             	100	937700	693600	1631300	     	1.105	2756	FAST FOOD                               	                                        	2756	1	1	01                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	2009	                                        	          	                                        	DDD     	 	04                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
078-016A                      	478	NEWBURY ST(RT1)-GOOD                    	57	NEWBURY ST                             	          	GIRI PEABODY 57 LLC                     	                                        	2300 CROWN COLONY DR - 203                                                                                                            	QUINCY                                  	MA	02169     	Hotels                                  	42099/489        	3-May-24	LAND + BLDG                             	13877000	1335600	8372800	9708400	     	1.68	71964	HOTEL                                   	                                        	71964	1	1	06                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1998	                                        	85	                                        	DDD     	 	01                                      	1	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	YES
078-016B                      	                              	NEWBURY ST(RT1)-GOOD                    	2	HOTEL AVE                              	          	ENZO'S PLACE PEABODY LLC                	                                        	17 ASH ST - UNIT 3                                                                                                                    	WALTHAM                                 	MA	02453     	Apartments - More than Eight Units      	41492/526        	28-Mar-23	LAND + BLDG                             	28000000	1960000	19196800	21156800	     	0.903	111000	APARTMENTS-HRISE                        	                                        	111000	1	1	07                                      	                                        	89	83	          	          	NONE                                    	                                        	                                        	          	2021	                                        	60	                                        	DDD     	 	09                                      	0	                                        	   	   	YES	   	   	   	   	   	   	   	   	   	   
078-017                       	480	NEWBURY ST(RT1)-GOOD                    	59	NEWBURY ST                             	          	GIRI BAR HARBOR KEBO INC                	                                        	2300 CROWN COLONY DR - STE 203                                                                                                        	QUINCY                                  	MA	02169     	Hotels                                  	42099/485        	3-May-24	LAND + BLDG                             	17678000	1570800	10041600	11612400	     	2.02	61050	HOTEL                                   	                                        	61050	1	1	06                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1998	                                        	120	                                        	DDD     	 	01                                      	1	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	YES
078-018                       	481	NEWBURY ST(RT1)-GOOD                    	71	NEWBURY ST                             	          	71 NEWBURY ST PROPERTIES LLC            	                                        	71 NEWBURY ST                                                                                                                         	PEABODY                                 	MA	01960     	Eating And Drinking Establishments      	29426/56         	29-Apr-10	LAND + BLDG                             	1575000	1195900	907500	2103400	     	1.9601	7350	RESTAURANT                              	                                        	7350	1	1	01                                      	                                        	          	          	          	          	HEAT PUMP                               	                                        	                                        	          	1989	                                        	          	                                        	DDD     	 	01                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	YES
078-018A                      	482	NEWBURY ST(RT1)-GOOD                    	69	NEWBURY ST                             	          	WENDY'S PROPERTIES LLC                  	                                        	1 DAVE THOMAS BLVD                                                                                                                    	DUBLIN                                  	OH	43017	Eating And Drinking Establishments      	34502/76         	6-Nov-15	LAND + BLDG                             	1	816700	354900	1171600	     	0.914	2969	FAST FOOD                               	                                        	2969	1	1	01                                      	                                        	          	          	          	          	HEAT PUMP                               	                                        	                                        	          	1993	                                        	          	                                        	DDD     	 	01                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
078-019                       	483	FOREST/DEARBORN                         	7	DEARBORN RD                            	          	FAIRFIELD DEARBORN LLC                  	                                        	5355 MIRA SORRENTO PLACE - SUITE 100                                                                                                  	SAN DIEGO                               	CA	92121	Apartments - More than Eight Units      	40280/96         	15-Sep-21	LAND + BLDG                             	8100000	5560000	36144400	41704400	     	5.791	249587	APARTMENTS-HRISE                        	                                        	249587	1	1	05                                      	                                        	270	270	          	          	HOT AIR                                 	                                        	                                        	5544	2022	                                        	180	                                        	DDD     	 	02                                      	1	                                        	   	   	YES	   	   	YES	   	   	   	   	YES	   	   
078-019A                      	484	FOREST/DEARBORN                         	4	DEARBORN RD                            	          	MARTELLO MARY T & STACEY M TRS          	DEARBORN RD REALTY TRUST                	4 DEARBORN RD                                                                                                                         	PEABODY                                 	MA	01960     	Manufacturing Facilities                	                 	1-Jul-93	LAND + BLDG                             	600000	2267200	2070100	4337300	     	4.11	47600	MFG/PROCESSING                          	                                        	47600	1	1	01                                      	                                        	          	          	          	          	UNIT HEAT                               	                                        	                                        	          	1969	                                        	          	                                        	DDD     	 	04                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
079-002                       	487	FOREST/DEARBORN                         	40	FARM AVE                               	          	CITY OF PEABODY                         	MUNICIPAL LANDFILL                      	24 LOWELL ST                                                                                                                          	PEABODY                                 	MA	01960     	Vacant - Selectman/City Council         	                 	           	                                        	          	23842000	106400	23948400	     	45.6	624	WAREHOUSE                               	                                        	624	1	1	01                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	          	1969	                                        	          	                                        	DDD     	 	01                                      	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
079-004                       	488	FOREST/DEARBORN                         	6	DEARBORN RD                            	          	COTREAU ANDREW F TRUSTEE                	DEARBORN FARMS REALTY TRUST             	6 DEARBORN RD                                                                                                                         	PEABODY                                 	MA	01960     	Manufacturing Facilities                	22411/331        	19-Feb-04	LAND + BLDG                             	3070755	2432600	1149700	3582300	     	4.428	37812	MFG/PROCESSING                          	                                        	37812	1	1	01                                      	                                        	          	          	          	          	HW/STEAM                                	                                        	                                        	          	1981	                                        	          	                                        	DDD     	 	10	0	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
079-004A                      	489	FOREST/DEARBORN                         	10	DEARBORN RD                            	          	BRIDGEWELL INCORPORATED                 	                                        	10 DEARBORN RD                                                                                                                        	PEABODY                                 	MA	01960     	Multiple Use- Part Taxable/Exempt       	35136/241        	1-Aug-16	LAND + BLDG                             	3500000	1700900	1676700	3377600	     	3.021	41633	OFFICE BLDG L/R 1-4S                    	                                        	41633	1	1	03                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1984	                                        	          	                                        	DDD     	 	12	1	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
081-003A                      	491	CENTENNIEL PARK                         	240	JUBILEE DR                             	          	JUBILEE DRIVE LLC                       	                                        	240 JUBILEE DR                                                                                                                        	PEABODY                                 	MA	01960     	Manufacturing Facilities                	16748/151        	14-Dec-00	LAND ONLY                               	412500	2075900	3680900	5756800	     	4.549	48567	MFG/PROCESSING                          	                                        	48567	1	1	02                                      	                                        	          	          	          	          	NONE                                    	                                        	                                        	4874	2001	                                        	          	                                        	DDD     	 	01                                      	0	                                        	   	   	YES	   	   	   	   	   	   	   	YES	   	   
081-013X                      	10052	CENTENNIEL PARK                         	222	JUBILEE DR                             	          	GMG REALTY LLC                          	                                        	240 JUBILEE DR                                                                                                                        	PEABODY                                 	MA	01960     	Manufacturing Facilities                	36444/254        	29-Dec-17	LAND + BLDG                             	4000000	1485100	2884700	4369800	     	2.606	37011	OFFICE/WAREHOUSE                        	                                        	37011	1	1	02                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	2005	                                        	          	                                        	DDD     	 	12	1	                                        	   	   	YES	   	   	   	   	   	YES	YES	YES	   	   
081-014                       	492	CENTENNIEL PARK                         	200	JUBILEE DR                             	          	BRE/HOMESTEAD PORTFOLIO LLC             	ATTN:PROPERTY TAX- SUITE 100            	P.O.B. 49550 PROP TAX 9666                                                                                                            	CHARLOTTE                               	NC	28277-9550	Hotels                                  	21139/14         	30-Jun-03	LAND + BLDG                             	5498270	1690000	4775300	6465300	     	3	46580	HOTEL                                   	                                        	46580	1	1	03                                      	                                        	          	          	          	          	HEAT PUMP                               	                                        	                                        	          	1998	                                        	97	                                        	DDD     	 	06                                      	2	                                        	   	   	YES	   	   	   	   	   	   	YES	YES	   	   
082-002                       	493	CENTENNIEL PARK                         	10	CENTENNIAL DR                          	          	CHILDREN'S EXTENDED CARE CTR INC        	ATTN: BOB BAILEY                        	300 LONGWOOD AV                                                                                                                       	BOSTON                                  	MA	02115     	Multiple Use- Part Taxable/Exempt       	28124/170        	30-Oct-08	LAND + BLDG                             	46500000	13506000	25387200	38893200	     	25.723	160942	OFFICE BLDG L/R 1-4S                    	                                        	160942	1	3	02                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1985	                                        	          	                                        	IP      	 	09                                      	1	                                        	   	   	   	   	   	   	   	   	YES	   	YES	   	   
082-002                       	493	CENTENNIEL PARK                         	10	CENTENNIAL DR                          	          	CHILDREN'S EXTENDED CARE CTR INC        	ATTN: BOB BAILEY                        	300 LONGWOOD AV                                                                                                                       	BOSTON                                  	MA	02115     	Multiple Use- Part Taxable/Exempt       	28124/170        	30-Oct-08	LAND + BLDG                             	46500000	13506000	25387200	38893200	     	25.723	126190	OFFICE BLDG L/R 1-4S                    	                                        	126190	2	3	02                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1985	                                        	          	                                        	IP      	 	09                                      	1	                                        	   	   	   	   	   	   	   	   	   	   	YES	   	   
082-002                       	493	CENTENNIEL PARK                         	10	CENTENNIAL DR                          	          	CHILDREN'S EXTENDED CARE CTR INC        	ATTN: BOB BAILEY                        	300 LONGWOOD AV                                                                                                                       	BOSTON                                  	MA	02115     	Multiple Use- Part Taxable/Exempt       	28124/170        	30-Oct-08	LAND + BLDG                             	46500000	13506000	25387200	38893200	     	25.723	69588	OFFICE BLDG L/R 1-4S                    	                                        	69588	3	3	02                                      	                                        	          	          	          	          	HOT AIR                                 	                                        	                                        	          	1985	                                        	          	                                        	IP      	 	11	1	                                        	   	   	   	   	   	   	   	   	   	   	   	   	   
