"USECODE","FUELTYPE","AREASQ","STORYHEIGHT"
"102","ELECTRIC",1020,1
"102","ELECTRIC",1260,1
"102","ELECTRIC",1008,1
"102","ELECTRIC",1010,1
"102","ELECTRIC",1018,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",806,1
"102","ELECTRIC",1370,1
"102","ELECTRIC",1258,1
"102","ELECTRIC",1080,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",1258,1
"102","ELECTRIC",1260,1
"102","ELECTRIC",822,1
"102","ELECTRIC",1286,1
"102","ELECTRIC",1004,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",1000,1
"102","ELECTRIC",1370,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",1008,1
"102","ELECTRIC",1006,1
"102","ELECTRIC",1018,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",810,1
"102","ELECTRIC",1370,1
"102","ELECTRIC",1018,1
"102","ELECTRIC",1258,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",1008,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",1018,1
"102","ELECTRIC",806,1
"102","ELECTRIC",1372,1
"102","ELECTRIC",1260,1
"102","ELECTRIC",1050,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",1260,1
"102","ELECTRIC",1258,1
"102","ELECTRIC",820,1
"102","ELECTRIC",1290,1
"102","ELECTRIC",1314,1
"102","ELECTRIC",1271,1
"102","ELECTRIC",1020,1
"102","ELECTRIC",1329,1
"102","ELECTRIC",1326,1
"102","ELECTRIC",1282,1
"102","ELECTRIC",1289,1
"102","ELECTRIC",1322,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1282,1
"102","ELECTRIC",1401,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1317,1
"102","ELECTRIC",1289,1
"102","ELECTRIC",1281,1
"102","ELECTRIC",1332,1
"102","ELECTRIC",1326,1
"102","ELECTRIC",1319,1
"102","ELECTRIC",1350,1
"102","ELECTRIC",1302,1
"102","ELECTRIC",1329,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1292,1
"102","ELECTRIC",1332,1
"102","ELECTRIC",1317,1
"102","ELECTRIC",1034,1
"102","ELECTRIC",1258,1
"102","ELECTRIC",1303,1
"102","ELECTRIC",1318,1
"102","ELECTRIC",1284,1
"102","ELECTRIC",1291,1
"102","ELECTRIC",1319,1
"102","ELECTRIC",1326,1
"102","ELECTRIC",1398,1
"102","ELECTRIC",1316,1
"102","ELECTRIC",1325,1
"102","ELECTRIC",1346,1
"102","ELECTRIC",1284,1
"102","ELECTRIC",1291,1
"102","ELECTRIC",1310,1
"102","ELECTRIC",1334,1
"102","ELECTRIC",1406,1
"102","ELECTRIC",1285,1
"102","ELECTRIC",1326,1
"102","ELECTRIC",1322,1
"102","ELECTRIC",1288,1
"102","ELECTRIC",1303,1
"102","ELECTRIC",1326,1
"102","ELECTRIC",1326,1
"102","ELECTRIC",1044,1
"102","ELECTRIC",1311,1
"102","ELECTRIC",1342,1
"102","ELECTRIC",1316,1
"102","ELECTRIC",1295,1
"102","ELECTRIC",1309,1
"102","ELECTRIC",1326,1
"102","ELECTRIC",1334,1
"102","ELECTRIC",1415,1
"102","ELECTRIC",1301,1
"102","ELECTRIC",1321,1
"102","ELECTRIC",1325,1
"102","ELECTRIC",1325,1
"102","ELECTRIC",1311,1
"102","ELECTRIC",1337,1
"102","ELECTRIC",1317,1
"102","ELECTRIC",1403,1
"102","ELECTRIC",1296,1
"102","ELECTRIC",1314,1
"102","ELECTRIC",1325,1
"102","ELECTRIC",1302,1
"102","ELECTRIC",1288,1
"102","ELECTRIC",1319,1
"102","ELECTRIC",1309,1
"102","ELECTRIC",1034,1
"102","ELECTRIC",1272,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1276,1
"102","ELECTRIC",1277,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1385,1
"102","ELECTRIC",1274,1
"102","ELECTRIC",1307,1
"102","ELECTRIC",1310,1
"102","ELECTRIC",1276,1
"102","ELECTRIC",1281,1
"102","ELECTRIC",1310,1
"102","ELECTRIC",1310,1
"102","ELECTRIC",1388,1
"102","ELECTRIC",1271,1
"102","ELECTRIC",1312,1
"102","ELECTRIC",1310,1
"102","ELECTRIC",1271,1
"102","ELECTRIC",1279,1
"102","ELECTRIC",1310,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1535,1
"102","ELECTRIC",1445,1
"102","ELECTRIC",1130,1
"102","ELECTRIC",1490,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"101","OIL",1724,1
"101","OIL",1690,1
"101","GAS",1512,1.7
"101","OIL",3136,1.7
"101","OIL",2016,1
"101","GAS",1404,1
"101","GAS",2397,1
"101","GAS",1620,1.7
"101","GAS",1404,1
"101","OIL",1512,1.7
"101","GAS",4150,2.7
"101","GAS",1418,1
"101","GAS",2828,2
"101","GAS",1690,1
"101","GAS",1358,1
"101","GAS",1854,1
"101","GAS",2384,2
"101","GAS",1490,1
"101","OIL",1154,1
"101","GAS",2114,1
"101","GAS",1812,1
"101","GAS",1335,1
"101","GAS",2874,1
"101","GAS",1484,1
"101","GAS",2044,1
"101","GAS",1934,1
"101","GAS",1710,1
"101","GAS",1976,1
"101","GAS",2390,1
"101","GAS",1172,1
"101","GAS",1438,1
"101","GAS",1152,1
"101","GAS",1786,1
"101","GAS",3016,2
"101","GAS",2780,1
"101","GAS",1155,1
"101","GAS",1508,1.7
"101","GAS",1104,1
"101","GAS",960,1
"101","GAS",2272,2
"101","GAS",1496,1
"101","GAS",1712,1
"101","GAS",1612,1
"101","GAS",2106,1.7
"101","GAS",1154,1
"101","GAS",1322,1
"101","GAS",1178,1
"101","GAS",1154,1
"101","GAS",2852,2
"101","GAS",1226,1
"101","GAS",1154,1
"101","GAS",2174,1
"101","GAS",1424,1
"101","GAS",1550,1
"101","GAS",1394,1
"101","GAS",1154,1
"101","OIL",1773,1
"101","OIL",1514,1
"101","OIL",1124,1
"101","OIL",1002,1
"101","OIL",3221,2
"101","OIL",2860,2
"101","OIL",1434,1
"101","OIL",1316,1
"101","OIL",1798,1
"101","OIL",2964,2
"101","OIL",2264,1
"101","OIL",2140,1
"101","OIL",1068,1
"101","OIL",1316,1
"101","OIL",2216,2
"101","OIL",1632,1
"101","OIL",1796,1
"101","OIL",1362,1
"101","OIL",1390,1
"101","OIL",1615,1
"101","OIL",1496,1
"101","OIL",1914,1
"101","OIL",987,1
"101","OIL",2335,1
"101","OIL",1543,1
"101","OIL",2618,1
"101","OIL",987,1
"101","OIL",987,1
"101","OIL",1731,1
"101","OIL",2160,1
"101","OIL",2053,1
"101","OIL",1515,1
"101","OIL",987,1
"101","OIL",2751,2
"101","OIL",1371,1
"101","OIL",1243,1
"101","OIL",987,1
"101","OIL",1918,1
"101","OIL",2287,1
"101","OIL",2402,2
"101","OIL",2583,1
"101","OIL",2451,1
"101","OIL",2748,2
"101","OIL",1910,1
"101","OIL",2779,2
"101","OIL",1707,1
"101","OIL",1179,1
"101","OIL",1474,1
"101","OIL",1211,1
"101","OIL",2304,2
"101","OIL",1950,1
"101","OIL",2674,2
"101","OIL",2328,1
"101","OIL",2600,2
"101","OIL",1239,1
"101","OIL",1317,1
"101","OIL",2304,2
"101","OIL",1770,1
"101","ELECTRIC",2854,1
"101","OIL",2483,1
"101","OIL",2338,2
"101","OIL",1988,1
"101","OIL",1317,1
"101","OIL",2040,2
"101","OIL",2049,1
"101","OIL",2115,1
"101","OIL",2416,1
"101","OIL",1801,1.7
"101","OIL",1944,1
"101","OIL",3425,2
"101","OIL",987,1
"101","OIL",987,1
"101","OIL",2464,1
"101","OIL",1996,2
"101","OIL",1593,1
"101","OIL",987,1
"101","OIL",2364,1
"101","OIL",2936,1
"101","OIL",1764,1
"101","OIL",1473,1
"101","OIL",1455,1
"101","OIL",2544,1
"101","OIL",1144,1
"101","OIL",2898,2
"101","OIL",2318,2
"101","OIL",2744,2
"101","OIL",1572,1
"101","OIL",2793,2
"101","OIL",987,1
"101","OIL",1707,1
"101","OIL",3677,1.7
"101","OIL",2253,2
"101","OIL",987,1
"101","OIL",1376,1
"101","OIL",2745,2
"101","OIL",1918,1
"101","OIL",2294,1
"101","OIL",1335,1
"101","OIL",2281,2
"101","OIL",1563,1
"101","OIL",1106,1
"101","OIL",987,1
"101","OIL",1979,1
"101","OIL",1337,1
"101","OIL",1659,1
"101","OIL",1826,1
"101","OIL",1909,1
"101","OIL",1534,1
"101","OIL",2841,1
"101","OIL",1563,1
"101","OIL",1895,1
"101","GAS",5945,2
"101","OIL",1739,1
"101","OIL",1675,1
"101","OIL",1327,1
"101","OIL",2183,1
"101","OIL",987,1
"101","OIL",2709,1
"101","OIL",2179,1
"101","OIL",3046,2
"101","OIL",2183,1
"101","OIL",1880,1
"101","OIL",1179,1
"101","OIL",987,1
"101","OIL",1127,1
"101","OIL",2079,1
"101","OIL",2018,2
"101","OIL",960,1
"101","OIL",1563,1
"101","OIL",2550,2
"101","OIL",2038,1
"101","OIL",3900,1
"101","OIL",1587,1
"101","OIL",2564,1
"101","OIL",2300,2
"101","OIL",1905,1
"101","OIL",1036,1
"101","PROPANE-TANK",1974,2
"101","OIL",1155,1
"101","OIL",2100,2
"101","OIL",1817,1
"101","OIL",987,1
"101","OIL",2633,1
"101","OIL",3184,2
"101","OIL",987,1
"101","OIL",1323,1
"101","OIL",2688,2
"101","OIL",1667,1
"101","OIL",1359,1
"101","OIL",1391,1
"101","OIL",2410,1
"101","OIL",2184,2
"101","OIL",1977,1
"101","OIL",2776,2
"101","OIL",1323,1
"101","OIL",1299,1
"101","OIL",987,1
"101","GAS",2192,2
"101","OIL",1707,1
"101","OIL",2124,2
"101","OIL",2188,2
"101","OIL",2013,1
"101","OIL",2499,2
"101","OIL",2456,2
"101","OIL",2107,1
"101","OIL",1463,1
"101","OIL",2135,1
"101","OIL",987,1
"101","OIL",3164,2
"101","OIL",1906,1
"101","OIL",987,1
"101","OIL",1387,1
"101","OIL",1858,1
"101","GAS",3936,2
"101","OIL",1155,1
"101","OIL",987,1
"101","OIL",987,1
"101","OIL",2434,2
"101","OIL",1508,1
"101","OIL",1973,1
"101","OIL",1344,1
"101","OIL",1749,1
"101","OIL",1089,1
"101","OIL",1821,1
"101","OIL",2836,2
"101","OIL",1211,1
"101","OIL",1350,1
"101","OIL",987,1
"101","OIL",2428,2
"101","OIL",1287,1
"101","OIL",2545,1
"101","OIL",3767,1
"101","OIL",1767,1
"101","OIL",2348,1
"101","OIL",1932,1
"101","OIL",1947,1
"101","OIL",2793,1
"101","OIL",2663,1
"101","OIL",1008,1
"101","OIL",1371,1
"101","OIL",1155,1
"101","OIL",1008,1
"101","ELECTRIC",2370,2
"101","OIL",3304,2
"101","OIL",2254,2
"101","OIL",2194,2
"101","OIL",2813,1
"101","OIL",1498,1
"101","OIL",1512,1
"101","OIL",3516,2
"101","OIL",1676,1
"101","OIL",2344,1
"101","OIL",2008,1
"101","OIL",2008,1
"101","OIL",1536,1
"101","OIL",1512,1
"101","OIL",1766,1
"101","OIL",1012,1
"101","OIL",3369,2
"101","OIL",1452,1
"101","OIL",1646,1
"101","OIL",1712,1
"101","OIL",2347,1
"101","OIL",1370,1
"101","OIL",1502,1
"101","OIL",1932,1
"101","OIL",2686,1
"101","OIL",1554,1
"101","OIL",1436,1
"101","OIL",2208,1
"101","OIL",1672,1
"101","OIL",3664,1
"101","OIL",1296,1
"101","OIL",1952,1
"101","OIL",2024,1
"101","OIL",2792,1
"101","OIL",1518,1
"101","OIL",2178,1
"101","OIL",2120,1
"101","OIL",1644,1
"101","OIL",2372,2
"101","OIL",1944,1
"101","OIL",1612,1
"959","OIL",1872,1
"101","OIL",2138,1
"101","OIL",1956,1
"101","OIL",1871,1
"101","OIL",1544,1
"101","OIL",1544,1
"101","OIL",1566,1
"101","GAS",1502,1
"101","OIL",1770,1
"959","OIL",2586,2
"101","OIL",1848,1
"101","OIL",1800,1
"101","OIL",1104,1
"101","OIL",1674,1
"101","OIL",1916,1
"101","OIL",1718,1
"101","OIL",1500,1
"101","OIL",1574,1
"101","OIL",1483,1
"101","OIL",2088,1
"101","OIL",2008,1
"101","OIL",1482,1
"101","OIL",1284,1
"101","OIL",1598,1
"101","OIL",1608,1
"101","OIL",3088,2
"101","OIL",1833,1
"101","OIL",2122,1
"101","OIL",1767,1
"101","OIL",1249,1
"101","OIL",1104,1
"101","OIL",2903,1
"101","OIL",2744,1
"101","OIL",1986,1
"101","OIL",2008,1
"101","OIL",2008,1
"101","OIL",2104,1
"101","OIL",2148,1
"101","OIL",2008,1
"101","OIL",2008,1
"101","OIL",2008,1
"101","OIL",2450,1
"101","OIL",3088,1
"101","OIL",2253,1
"101","OIL",2204,1
"101","OIL",1773,1
"101","OIL",2104,1
"101","OIL",2008,1
"101","OIL",2008,1
"101","OIL",2324,1
"101","OIL",2008,1
"101","OIL",1364,1
"101","OIL",1924,1
"101","OIL",1716,1
"101","OIL",2032,1
"101","OIL",2008,1
"101","OIL",2150,1
"101","OIL",2008,1
"101","OIL",3784,2
"101","OIL",2090,1
"101","OIL",2008,1
"101","OIL",1842,1
"101","OIL",2008,1
"101","OIL",2010,1
"101","OIL",2856,2
"101","OIL",1776,1
"101","OIL",2304,2
"101","GAS",2000,1
"101","GAS",2186,2
"101","OIL",1976,2
"101","OIL",4274,2
"101","OIL",2356,2
"101","OIL",1902,1
"101","OIL",1727,1
"101","OIL",1454,1
"101","OIL",1334,1
"101","OIL",2978,1
"101","OIL",1988,1
"101","GAS",2170,1
"101","OIL",1988,1
"101","OIL",2428,1
"101","OIL",1592,1
"101","OIL",2092,1
"101","OIL",1682,1
"101","OIL",1428,1
"101","OIL",1988,1
"101","OIL",1796,1
"101","OIL",1988,1
"101","OIL",2352,1
"101","OIL",1988,1
"959","OIL",2516,1
"101","OIL",3732,2
"101","OIL",1988,1
"101","OIL",2257,1
"101","OIL",1608,1
"101","OIL",1818,1
"101","OIL",1519,1
"101","OIL",2031,1
"101","OIL",1694,1
"101","OIL",2644,2
"101","OIL",1471,1
"101","OIL",1608,1
"101","OIL",1988,1
"101","OIL",2649,1
"101","OIL",1538,1
"101","OIL",1496,1
"101","OIL",1536,1
"101","OIL",1428,1
"101","OIL",1848,1
"101","OIL",2234,1
"101","OIL",1104,1
"101","OIL",1471,1
"101","OIL",1538,1
"101","OIL",2058,2
"101","OIL",1500,1
"101","OIL",2564,1
"101","OIL",1544,1
"101","OIL",2704,2
"101","OIL",1410,1
"101","OIL",1104,1
"101","OIL",1536,1
"101","OIL",1471,1
"101","GAS",1072,1
"101","OIL",2142,1
"101","OIL",1020,1
"101","GAS",2033,1
"101","OIL",2731,1.7
"101","OIL",1018,1
"101","OIL",1922,1
"101","OIL",1470,1
"101","GEO THERMAL",1560,2
"101","OIL",1770,1
"101","GAS",1824,2
"101","GAS",2412,2
"101","OIL",1728,2
"101","OIL",2633,2
"101","OIL",2922,1.7
"101","GAS",2785,1
"101","GAS",1850,2
"101","GAS",2949,1.7
"101","GAS",3067,1
"101","OIL",1684,1.7
"101","OIL",2293,1
"101","OIL",3594,1
"101","OIL",2145,1
"101","OIL",2305,1
"101","GAS",960,1
"101","OIL",2948,1
"101","OIL",1648,1
"101","OIL",2014,2
"101","OIL",1446,1
"101","OIL",1588,1
"101","OIL",1492,1
"101","OIL",1292,1
"101","OIL",1412,1
"101","OIL",1934,1
"101","OIL",1154,1
"101","OIL",1154,1
"101","OIL",2328,2
"101","OIL",1154,1
"101","OIL",3759,1
"101","GAS",1984,2
"101","GAS",2050,2
"101","GAS",1916,1
"101","GAS",2044,2
"101","GAS",4120,1
"101","GAS",2204,2
"101","GAS",5690,2
"101","GAS",2548,1
"101","GAS",2819,2
"101","OIL",3760,2
"102","GAS",1400,2
"102","GAS",1400,2
"102","GAS",1400,2
"102","GAS",1400,2
"102","GAS",1400,2
"102","GAS",1400,2
"102","GAS",1400,2
"102","GAS",1400,2
"101","ELECTRIC",1898,1
"101","OIL",1428,1.7
"101","OIL",2844,2
"101","GAS",2144,1
"101","OIL",1064,1
"101","GAS",2300,2
"101","GAS",2240,2
"101","OIL",1232,2
"101","GAS",4514,2
"101","GAS",2090,2
"101","GAS",3468,2
"101","GAS",1144,1
"101","OIL",1400,1.7
"101","GAS",3648,2
"101","OIL",1962,1.7
"101","OIL",2040,2
"101","OIL",1675,2
"101","OIL",1872,2
"101","GAS",3088,2
"101","GAS",2688,2
"101","OIL",1840,1
"101","OIL",1604,2
"101","OIL",1924,1
"101","OIL",2268,1.7
"101","OIL",1680,1.7
"101","OIL",1224,1
"101","OIL",2236,2
"101","GAS",1474,1
"101","OIL",1024,1
"101","GAS",2266,1
"101","GAS",1470,1
"101","GAS",2113,1
"101","GAS",1764,1
"101","GAS",2364,1
"101","GAS",2254,1
"101","GAS",2015,1
"101","GAS",1914,1
"101","GAS",1818,1
"101","GAS",1580,1
"101","OIL",2065,2
"101","OIL",1752,2
"101","OIL",1428,1.7
"101","GAS",1920,2
"101","GAS",3034,2
"101","GAS",2048,2
"101","GAS",1864,1
"101","GAS",2264,1
"101","GAS",1744,1
"101","GAS",2100,2
"970","GAS",4424,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",980,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"102","ELECTRIC",939,1
"101","GAS",1776,1
"101","GAS",2610,1
"101","GAS",1742,1
"101","GAS",1824,1
"101","GAS",2148,1
"101","GAS",2162,1
"101","GAS",2219,1
"101","GAS",4000,1
"101","GAS",1862,1
"101","GAS",2202,1
"101","GAS",1674,1
"101","GAS",2264,1
"101","GAS",1862,1
"101","GAS",1602,1
"101","GAS",2624,1
"101","GAS",1724,1
"101","GAS",1768,1
"101","GAS",2460,1
"101","OIL",3082,1
"931","OIL",3402,2
"101","GAS",1464,1
"101","GAS",4004,1
"101","GAS",1960,1
"101","GAS",1942,1
"101","GAS",1888,1
"101","OIL",2840,2
"931","OIL",1808,2
"931","OIL",3947,2
"101","OIL",2128,1.7
"101","GAS",1787,1
"101","GAS",2120,2
"101","OIL",1212,1
"101","GAS",2742,1.7
"101","GAS",2320,1.7
"101","GAS",2360,2
"101","OIL",1732,2
"101","GAS",864,1
"101","OIL",2222,1.7
"101","OIL",1500,1.7
"101","GAS",2444,1
"101","GAS",2130,1
"101","OIL",1584,1
"101","GAS",5860,2
"101","OIL",1788,1
"101","OIL",1600,1
"101","OIL",1822,1
"101","OIL",1404,1
"101","OIL",1752,1.7
"101","OIL",2104,1
"101","GAS",2832,2
"101","OIL",1836,1
"101","GAS",1992,1
"101","OIL",1404,1
"101","OIL",1471,1
"101","OIL",1968,2
"101","OIL",1512,1.7
"101","OIL",1612,1.7
"101","GAS",3059,1.7
"101","OIL",2308,2
"101","OIL",1768,1.7
"101","OIL",1744,1
"101","OIL",2400,1.7
"101","OIL",1504,1
"101","OIL",1096,1
"101","GAS",3189,2
"101","OIL",2184,1
"101","GAS",1932,1.7
"101","GAS",1674,1
"101","GAS",2040,1.7
"101","OIL",1512,1.7
"101","OIL",2012,1
"101","GAS",2516,1
"101","OIL",2366,1
"101","GAS",1440,1
"101","OIL",1600,1
"101","GAS",1572,1
"101","OIL",1620,1
"101","OIL",1864,1
"101","OIL",1050,1
"101","GAS",1716,1
"101","GAS",1404,1
"101","OIL",2088,1
"101","GAS",2568,1.7
"101","OIL",1584,2
"101","OIL",1404,1
"101","GAS",1876,1.7
"101","GAS",1728,2
"101","OIL",2302,1
"101","GAS",1512,1.7
"101","GAS",1536,1
"101","GAS",1512,1.7
"101","OIL",2078,1
"101","OIL",1572,1
"101","OIL",2032,2
"101","GAS",1404,1
"101","GAS",1074,1
"101","GAS",1660,1
"101","GAS",2968,1.7
"101","OIL",1980,2
"101","OIL",2042,1.7
"101","OIL",2092,1
"101","OIL",2338,2
"101","GAS",1454,1
"101","OIL",3128,2
"101","OIL",1698,1
"101","GAS",1956,1
"101","OIL",2426,2
"101","OIL",1960,1.7
"101","GAS",4274,2
"101","OIL",1547,1.7
"101","GAS",2160,1
"101","OIL",3805,2
"101","GAS",2460,2
"101","GAS",2172,1
"101","GAS",1954,2
"101","GAS",2040,2
"101","GAS",2850,1.7
"101","GAS",1924,1
"101","GAS",2186,1.7
"101","GAS",1908,2
"101","GAS",2284,1
"101","GAS",2058,1
"101","GAS",1962,1
"101","GAS",2921,1
"101","GAS",1480,1
"101","GAS",2236,1
"101","GAS",1688,1
"101","GAS",1900,1
"101","OIL",1400,2
"101","OIL",1152,1
"101","OIL",2338,1.7
"101","OIL",2374,2
"101","OIL",3138,2
"101","OIL",1788,1.7
"101","OIL",1500,1.7
"101","OIL",1116,1
"101","OIL",1704,1
"101","OIL",2316,1.7
"101","OIL",2228,1
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
"102","GAS",2090,2
